0,NaN,3,2,1,4,4,3,1,110,197,70.9,56.3,3505,4,6,209,6,3.62,3.39,8,5400,15,20,36880,182
2,121,4,2,1,2,3,2,1,88.4,141.1,60.3,53.2,1488,3,3,61,2,2.91,3.03,9.5,5100,47,53,5151,48
1,98,4,2,1,2,3,2,1,94.5,155.9,63.6,52,1874,4,4,90,2,3.03,3.11,9.6,5400,38,43,6295,70
0,81,4,2,1,4,4,2,1,94.5,158.8,63.6,52,1909,4,4,90,2,3.03,3.11,9.6,5400,38,43,6575,70
1,118,5,2,1,2,3,2,1,93.7,157.3,63.8,50.8,1876,4,4,90,2,2.97,3.23,9.41,5500,37,41,5572,68
1,118,5,2,1,2,3,2,1,93.7,157.3,63.8,50.8,1876,4,4,90,2,2.97,3.23,9.4,5500,31,38,6377,68
1,118,5,2,2,2,3,2,1,93.7,157.3,63.8,50.8,2128,4,4,98,6,3.03,3.39,7.6,5500,24,30,7957,102
1,148,5,2,1,4,3,2,1,93.7,157.3,63.8,50.6,1967,4,4,90,2,2.97,3.23,9.4,5500,31,38,6229,68
1,148,5,2,1,4,4,2,1,93.7,157.3,63.8,50.6,1989,4,4,90,2,2.97,3.23,9.4,5500,31,38,6692,68
1,148,5,2,1,4,4,2,1,93.7,157.3,63.8,50.6,1989,4,4,90,2,2.97,3.23,9.4,5500,31,38,7609,68
1,148,5,2,2,NaN,4,2,1,93.7,157.3,63.8,50.6,2191,4,4,98,6,3.03,3.39,7.6,5500,24,30,8558,102
-1,110,5,2,1,4,5,2,1,103.3,174.6,64.6,59.8,2535,4,4,122,2,3.34,3.46,8.5,5000,24,30,8921,88
3,145,5,2,2,2,3,2,1,95.9,173.2,66.3,50.2,2811,4,4,156,5,3.6,3.9,7,5000,19,24,12964,145
2,137,6,2,1,2,3,2,1,86.6,144.6,63.9,50.8,1713,4,4,92,1,2.91,3.41,9.6,4800,49,54,6479,58
2,137,6,2,1,2,3,2,1,86.6,144.6,63.9,50.8,1819,4,4,92,1,2.91,3.41,9.2,6000,31,38,6855,76
1,101,6,2,1,2,3,2,1,93.7,150,64,52.6,1837,4,4,79,1,2.91,3.07,10.1,5500,38,42,5399,60
1,101,6,2,1,2,3,2,1,93.7,150,64,52.6,1940,4,4,92,1,2.91,3.41,9.2,6000,30,34,6529,76
1,101,6,2,1,2,3,2,1,93.7,150,64,52.6,1956,4,4,92,1,2.91,3.41,9.2,6000,30,34,7129,76
0,110,6,2,1,4,4,2,1,96.5,163.4,64,54.5,2010,4,4,92,1,2.91,3.41,9.2,6000,30,34,7295,76
0,78,6,2,1,4,5,2,1,96.5,157.1,63.9,58.3,2024,4,4,92,1,2.92,3.41,9.2,6000,30,34,7295,76
0,106,6,2,1,2,3,2,1,96.5,167.5,65.2,53.3,2236,4,4,110,1,3.15,3.58,9,5800,27,33,7895,86
0,106,6,2,1,2,3,2,1,96.5,167.5,65.2,53.3,2289,4,4,110,1,3.15,3.58,9,5800,27,33,9095,86
0,85,6,2,1,4,4,2,1,96.5,175.4,65.2,54.1,2304,4,4,110,1,3.15,3.58,9,5800,27,33,8845,86
0,85,6,2,1,4,4,2,1,96.5,175.4,62.5,54.1,2372,4,4,110,1,3.15,3.58,9,5800,27,33,10295,86
0,85,6,2,1,4,4,2,1,96.5,175.4,65.2,54.1,2465,4,4,110,6,3.15,3.58,9,5800,24,28,12945,101
1,107,6,2,1,2,4,2,1,96.5,169.1,66,51,2293,4,4,110,2,3.15,3.58,9.1,5500,25,31,10345,100
0,NaN,7,2,1,4,4,3,1,94.3,170.7,61.8,53.5,2337,4,4,111,2,3.31,3.23,8.5,4800,24,29,6785,78
1,NaN,7,2,1,2,4,2,1,94.5,155.9,63.6,52,1874,4,4,90,2,3.03,3.11,9.6,5400,38,43,NaN,70
0,NaN,7,2,1,4,4,2,1,94.5,155.9,63.6,52,1909,4,4,90,2,3.03,3.11,9.6,5400,38,43,NaN,70
2,NaN,7,2,1,2,3,3,1,96,172.6,65.2,51.4,2734,4,4,119,8,3.43,3.23,9.2,5000,24,29,11048,90
0,145,8,2,1,4,4,3,1,113,199.6,69.6,52.8,4066,1,6,258,6,3.63,4.17,8.1,4750,15,19,32250,176
0,NaN,8,2,1,4,4,3,1,113,199.6,69.6,52.8,4066,1,6,258,6,3.63,4.17,8.1,4750,15,19,35550,176
0,NaN,8,2,1,2,4,3,1,102,191.7,70.6,47.8,3950,6,12,326,6,3.54,2.76,11.5,5000,13,17,36000,262
1,104,9,2,1,2,3,2,1,93.1,159.1,64.2,54.1,1890,4,4,91,2,3.03,3.15,9,5000,30,31,5195,68
1,104,9,2,1,2,3,2,1,93.1,159.1,64.2,54.1,1900,4,4,91,2,3.03,3.15,9,5000,31,38,6095,68
1,104,9,2,1,2,3,2,1,93.1,159.1,64.2,54.1,1905,4,4,91,2,3.03,3.15,9,5000,31,38,6795,68
1,113,9,2,1,4,4,2,1,93.1,166.8,64.2,54.1,1945,4,4,91,2,3.03,3.15,9,5000,31,38,6695,68
1,113,9,2,1,4,4,2,1,93.1,166.8,64.2,54.1,1950,4,4,91,2,3.08,3.15,9,5000,31,38,7395,68
3,150,9,2,1,2,3,3,1,95.3,169,65.7,49.6,2380,7,2,70,3,NaN,NaN,9.4,6000,17,23,10945,101
3,150,9,2,1,2,3,3,1,95.3,169,65.7,49.6,2380,7,2,70,3,NaN,NaN,9.4,6000,17,23,11845,101
3,150,9,2,1,2,3,3,1,95.3,169,65.7,49.6,2385,7,2,70,3,NaN,NaN,9.4,6000,17,23,13645,101
3,150,9,2,1,2,3,3,1,95.3,169,65.7,49.6,2500,7,2,80,6,NaN,NaN,9.4,6000,16,23,15645,135
1,129,9,2,1,2,3,2,1,98.8,177.8,66.5,53.7,2385,4,4,122,2,3.39,3.39,8.6,4800,26,32,8845,84
0,115,9,2,1,4,4,2,1,98.8,177.8,66.5,55.5,2410,4,4,122,2,3.39,3.39,8.6,4800,26,32,8495,84
1,129,9,2,1,2,3,2,1,98.8,177.8,66.5,53.7,2385,4,4,122,2,3.39,3.39,8.6,4800,26,32,10595,84
0,115,9,2,1,4,4,2,1,98.8,177.8,66.5,55.5,2410,4,4,122,2,3.39,3.39,8.6,4800,26,32,10245,84
0,NaN,9,1,1,NaN,4,2,1,98.8,177.8,66.5,55.5,2443,4,4,122,4,3.39,3.39,22.7,4650,36,42,10795,64
0,115,9,2,1,4,3,2,1,98.8,177.8,66.5,55.5,2425,4,4,122,2,3.39,3.39,8.6,4800,26,32,11245,84
0,118,9,2,1,4,4,3,1,104.9,175,66.1,54.4,2670,4,4,140,6,3.76,3.16,8,5000,19,27,18280,120
0,NaN,9,1,1,4,4,3,1,104.9,175,66.1,54.4,2700,4,4,134,4,3.43,3.64,22,4200,31,39,18344,72
-1,93,10,1,2,4,4,3,1,110,190.9,70.3,56.5,3515,4,5,183,4,3.58,3.64,21.5,4350,22,25,25552,123
-1,93,10,1,2,4,5,3,1,110,190.9,70.3,58.7,3750,4,5,183,4,3.58,3.64,21.5,4350,22,25,28248,123
0,93,10,1,2,2,2,3,1,106.7,187.5,70.3,54.9,3495,4,5,183,4,3.58,3.64,21.5,4350,22,25,28176,123
-1,93,10,1,2,4,4,3,1,115.6,202.6,71.7,56.3,3770,4,5,183,4,3.58,3.64,21.5,4350,22,25,31600,123
-1,NaN,10,2,1,4,4,3,1,115.6,202.6,71.7,56.5,3740,6,8,234,6,3.46,3.1,8.3,4750,16,18,34184,155
3,142,10,2,1,2,1,3,1,96.6,180.3,70.5,50.8,3685,6,8,234,6,3.46,3.1,8.3,4750,16,18,35056,155
0,NaN,10,2,1,4,4,3,1,120.9,208.1,71.7,56.7,3900,6,8,308,6,3.8,3.35,8,4500,14,16,40960,184
1,NaN,10,2,1,2,2,3,1,112,199.2,72,55.4,3715,6,8,304,6,3.8,3.35,8,4500,14,16,45400,184
1,NaN,11,2,2,2,3,3,1,102.7,178.4,68,54.8,2910,4,4,140,6,3.78,3.12,8,5000,19,24,16503,175
2,161,12,2,1,2,3,2,1,93.7,157.3,64.4,50.8,1918,4,4,92,2,2.97,3.23,9.4,5500,37,41,5389,68
2,161,12,2,1,2,3,2,1,93.7,157.3,64.4,50.8,1944,4,4,92,2,2.97,3.23,9.4,5500,31,38,6189,68
2,161,12,2,1,2,3,2,1,93.7,157.3,64.4,50.8,2004,4,4,92,2,2.97,3.23,9.4,5500,31,38,6669,68
1,161,12,2,2,2,3,2,1,93,157.3,63.8,50.8,2145,4,4,98,7,3.03,3.39,7.6,5500,24,30,7689,102
3,153,12,2,2,2,3,2,1,96.3,173,65.4,49.4,2370,4,4,110,7,3.17,3.46,7.5,5500,23,30,9959,116
3,153,12,2,1,2,3,2,1,96.3,173,65.4,49.4,2328,4,4,122,2,3.35,3.46,8.5,5000,25,32,8499,88
3,NaN,12,2,2,2,3,2,1,95.9,173.2,66.3,50.2,2833,4,4,156,7,3.58,3.86,7,5000,19,24,12629,145
3,NaN,12,2,2,2,3,2,1,95.9,173.2,66.3,50.2,2921,4,4,156,7,3.59,3.86,7,5000,19,24,14869,145
3,NaN,12,2,2,2,3,2,1,95.9,173.2,66.3,50.2,2926,4,4,156,7,3.59,3.86,7,5000,19,24,14489,145
1,125,12,2,1,4,4,2,1,96.3,172.4,65.4,51.6,2365,4,4,122,2,3.35,3.46,8.5,5000,25,32,6989,88
1,125,12,2,1,4,4,2,1,96.3,172.4,65.4,51.6,2405,4,4,122,2,3.35,3.46,8.5,5000,25,32,8189,88
1,125,12,2,2,4,4,2,1,96.3,172.4,65.4,51.6,2403,4,4,110,7,3.17,3.46,7.5,5500,23,30,9279,116
-1,137,12,2,1,4,4,2,1,96.3,172.4,65.4,51.6,2403,4,4,110,7,3.17,3.46,7.5,5500,23,30,9279,116
1,128,13,2,1,2,4,2,1,94.5,165.3,63.8,54.5,1889,4,4,97,2,3.15,3.29,9.4,5200,31,37,5499,69
1,128,13,1,1,2,4,2,1,94.5,165.3,63.8,54.5,2017,4,4,103,4,2.99,3.47,21.9,4800,45,50,7099,55
1,128,13,2,1,2,4,2,1,94.5,165.3,63.8,54.5,1918,4,4,97,2,3.15,3.29,9.4,5200,31,37,6649,69
1,122,13,2,1,4,4,2,1,94.5,165.3,63.8,54.5,1938,4,4,97,2,3.15,3.29,9.4,5200,31,37,6849,69
1,103,13,2,1,4,5,2,1,94.5,170.2,63.8,53.5,2024,4,4,97,2,3.15,3.29,9.4,5200,31,37,7349,69
1,128,13,2,1,2,4,2,1,94.5,165.3,63.8,54.5,1951,4,4,97,2,3.15,3.29,9.4,5200,31,37,7299,69
1,128,13,2,1,2,3,2,1,94.5,165.6,63.8,53.3,2028,4,4,97,2,3.15,3.29,9.4,5200,31,37,7799,69
1,122,13,2,1,4,4,2,1,94.5,165.3,63.8,54.5,1971,4,4,97,2,3.15,3.29,9.4,5200,31,37,7499,69
1,103,13,2,1,4,5,2,1,94.5,170.2,63.8,53.5,2037,4,4,97,2,3.15,3.29,9.4,5200,31,37,7999,69
2,168,13,2,1,2,2,2,1,95.1,162.4,63.8,53.3,2008,4,4,97,2,3.15,3.29,9.4,5200,31,37,8249,69
0,106,13,2,1,4,3,2,1,97.2,173.4,65.2,54.7,2324,4,4,120,2,3.33,3.47,8.5,5200,27,34,8949,97
0,106,13,2,1,4,4,2,1,97.2,173.4,65.2,54.7,2302,4,4,120,2,3.33,3.47,8.5,5200,27,34,9549,97
0,128,13,2,1,4,4,2,1,100.4,181.7,66.5,55.1,3095,6,6,181,6,3.43,3.27,9,5200,17,22,13499,152
0,108,13,2,1,4,5,2,1,100.4,184.6,66.5,56.1,3296,6,6,181,6,3.43,3.27,9,5200,17,22,14399,152
0,108,13,2,1,4,4,2,1,100.4,184.6,66.5,55.1,3060,6,6,181,6,3.43,3.27,9,5200,19,25,13499,152
3,194,13,2,1,2,3,3,1,91.3,170.7,67.9,49.7,3071,6,6,181,6,3.43,3.27,9,5200,19,25,17199,160
3,194,13,2,2,2,3,3,1,91.3,170.7,67.9,49.7,3139,6,6,181,6,3.43,3.27,7.8,5200,17,23,19699,200
1,231,13,2,1,2,3,3,1,99.2,178.5,67.9,49.7,3139,6,6,181,6,3.43,3.27,9,5200,19,25,18399,160
0,161,14,2,1,4,4,3,1,107.9,186.7,68.4,56.7,3020,3,4,120,6,3.46,3.19,8.4,5000,19,24,11900,97
0,161,14,1,2,4,4,3,1,107.9,186.7,68.4,56.7,3197,3,4,152,4,3.7,3.52,21,4150,28,33,13200,95
0,NaN,14,2,1,4,5,3,1,114.2,198.9,68.4,58.7,3230,3,4,120,6,3.46,3.19,8.4,5000,19,24,12440,97
0,NaN,14,1,2,4,5,3,1,114.2,198.9,68.4,58.7,3430,3,4,152,4,3.7,3.52,21,4150,25,25,13860,95
0,161,14,2,1,4,4,3,1,107.9,186.7,68.4,56.7,3075,3,4,120,6,3.46,2.19,8.4,5000,19,24,15580,95
0,161,14,1,2,4,4,3,1,107.9,186.7,68.4,56.7,3252,3,4,152,4,3.7,3.52,21,4150,28,33,16900,95
0,NaN,14,2,1,4,5,3,1,114.2,198.9,68.4,56.7,3285,3,4,120,6,3.46,2.19,8.4,5000,19,24,16695,95
0,NaN,14,1,2,4,5,3,1,114.2,198.9,68.4,58.7,3485,3,4,152,4,3.7,3.52,21,4150,25,25,17075,95
0,161,14,2,1,4,4,3,1,107.9,186.7,68.4,56.7,3075,3,4,120,6,3.46,3.19,8.4,5000,19,24,16630,97
0,161,14,1,2,4,4,3,1,107.9,186.7,68.4,56.7,3252,3,4,152,4,3.7,3.52,21,4150,28,33,17950,95
0,161,14,2,2,4,4,3,1,108,186.7,68.3,56,3130,3,4,134,6,3.61,3.21,7,5600,18,24,18150,142
1,119,15,2,1,2,3,2,1,93.7,157.3,63.8,50.8,1918,4,4,90,2,2.97,3.23,9.4,5500,37,41,5572,68
1,119,15,2,2,2,3,2,1,93.7,157.3,63.8,50.8,2128,4,4,98,7,3.03,3.39,7.6,5500,24,30,7957,102
1,154,15,2,1,4,3,2,1,93.7,157.3,63.8,50.6,1967,4,4,90,2,2.97,3.23,9.4,5500,31,38,6229,68
1,154,15,2,1,4,4,2,1,93.7,167.3,63.8,50.8,1989,4,4,90,2,2.97,3.23,9.4,5500,31,38,6692,68
1,154,15,2,1,4,4,2,1,93.7,167.3,63.8,50.8,2191,4,4,98,2,2.97,3.23,9.4,5500,31,38,7609,68
-1,74,15,2,1,4,5,2,1,103.3,174.6,64.6,59.8,2535,4,4,122,2,3.35,3.46,8.5,5000,24,30,8921,88
3,NaN,15,2,2,2,3,3,1,95.9,173.2,66.3,50.2,2818,4,4,156,7,3.59,3.86,7,5000,19,24,12764,145
3,186,16,2,1,2,3,3,1,94.5,168.9,68.3,50.2,2778,4,4,151,6,3.94,3.11,9.5,5500,19,27,22018,143
3,NaN,16,2,1,2,2,3,2,89.5,168.9,65,51.6,2756,5,6,194,6,3.74,2.9,9.5,5900,17,25,32528,207
3,NaN,16,2,1,2,2,3,2,89.5,168.9,65,51.6,2756,5,6,194,6,3.74,2.9,9.5,5900,17,25,34028,207
3,NaN,16,2,1,2,1,3,2,89.5,168.9,65,51.6,2800,5,6,194,6,3.74,2.9,9.5,5900,17,25,37028,207
1,NaN,16,2,1,2,3,3,1,98.4,175.7,72.3,50.5,3366,2,8,203,6,3.94,3.11,10,5750,17,28,NaN,288
3,150,17,2,1,2,3,2,1,99.1,186.6,66.5,56.1,2658,4,4,121,6,3.54,3.07,9.31,5250,21,28,11850,110
2,104,17,2,1,4,4,2,1,99.1,186.6,66.5,56.1,2695,4,4,121,6,3.54,3.07,9.3,5250,21,28,12170,110
3,150,17,2,1,2,3,2,1,99.1,186.6,66.5,56.1,2707,4,4,121,6,2.54,2.07,9.3,5250,21,28,15040,110
2,104,17,2,1,4,4,2,1,99.1,186.6,66.5,56.1,2758,4,4,121,6,3.54,3.07,9.3,5250,21,28,15510,110
3,150,17,2,2,2,3,2,1,99.1,186.6,66.5,56.1,2808,1,4,121,6,3.54,3.07,9,5500,19,26,18150,160
2,104,17,2,2,4,4,2,1,99.1,186.6,66.5,56.1,2847,1,4,121,6,3.54,3.07,9,5500,19,26,18620,160
2,83,18,2,1,2,3,2,1,93.7,156.9,63.4,53.7,2050,5,4,97,2,3.62,2.36,9,4900,31,36,5118,69
2,83,18,2,1,2,3,2,1,93.7,157.9,63.6,53.7,2120,5,4,108,2,3.62,2.64,8.7,4400,26,31,7053,73
2,83,18,2,1,2,3,1,1,93.3,157.3,63.8,55.7,2240,5,4,108,2,3.62,2.64,8.7,4400,26,31,7603,73
0,102,18,2,1,4,4,2,1,97.2,172,65.4,52.5,2145,5,4,108,2,3.62,2.64,9.5,4800,32,37,7126,82
0,102,18,2,1,4,4,2,1,97.2,172,65.4,52.5,2190,5,4,108,2,3.62,2.64,9.5,4400,28,33,7775,82
0,102,18,2,1,4,4,2,1,97.2,172,65.4,52.5,2340,5,4,108,6,3.62,2.64,9,5200,26,32,9960,94
0,102,18,2,1,4,4,1,1,97,172,65.4,54.3,2385,5,4,108,2,3.62,2.64,9,4800,24,25,9233,82
0,102,18,2,2,4,4,1,1,97,172,65.4,54.3,2510,5,4,108,6,3.62,2.64,7.7,4800,24,29,11259,111
0,89,18,2,1,4,5,2,1,97,173.5,65.4,53,2290,5,4,108,2,3.62,2.64,9,4800,28,32,7463,82
0,89,18,2,1,4,5,2,1,97,173.5,65.4,53,2455,5,4,108,6,3.62,2.64,9,5200,25,31,10198,94
0,85,18,2,1,4,5,1,1,96.9,173.6,65.4,54.9,2420,5,4,108,2,3.62,2.64,9,4800,23,29,8013,82
0,85,18,2,2,4,5,1,1,96.9,173.6,65.4,54.9,2650,5,4,108,6,3.62,2.64,7.7,4800,23,23,11694,111
1,87,19,2,1,2,3,2,1,95.7,158.7,63.6,54.5,1985,4,4,92,2,3.05,3.03,9,4800,35,39,5348,62
1,87,19,2,1,2,3,2,1,95.7,158.7,63.6,54.5,2040,4,4,92,2,3.05,3.03,9,4800,31,38,6338,62
1,74,19,2,1,4,3,2,1,95.7,158.7,63.6,54.5,2015,4,4,92,2,3.05,3.03,9,4800,31,38,6488,62
0,77,19,2,1,4,5,2,1,95.7,169.7,63.6,59.1,2280,4,4,92,2,3.05,3.03,9,4800,31,37,6918,62
0,81,19,2,1,4,5,1,1,95.7,169.7,63.6,59.1,2290,4,4,92,2,3.05,3.03,9,4800,27,32,7898,62
0,91,19,2,1,4,5,1,1,95.7,169.7,63.6,59.1,3110,4,4,92,2,3.05,3.03,9,4800,27,32,8778,62
0,91,19,2,1,4,4,2,1,95.7,166.3,64.4,53,2081,4,4,98,2,3.19,3.03,9,4800,30,37,6938,70
0,91,19,2,1,4,3,2,1,95.7,166.3,64.4,52.8,2109,4,4,98,2,3.19,3.03,9,4800,30,37,7198,70
0,91,19,1,1,4,4,2,1,95.7,166.3,64.4,53,2275,4,4,110,4,3.27,3.35,22.5,4500,34,36,7898,56
0,91,19,1,1,4,3,2,1,95.7,166.3,64.4,52.8,2275,4,4,110,4,3.27,3.35,22.5,4500,38,47,7788,56
0,91,19,2,1,4,4,2,1,95.7,166.3,64.4,53,2094,4,4,98,2,3.19,3.03,9,4800,38,47,7738,70
0,91,19,2,1,4,3,2,1,95.7,166.3,64.4,52.8,2122,4,4,98,2,3.19,3.03,9,4800,28,34,8358,70
0,91,19,2,1,4,4,2,1,95.7,166.3,64.4,52.8,2140,4,4,98,2,3.19,3.03,9,4800,28,34,9258,70
1,168,19,2,1,2,4,3,1,94.5,168.7,64,52.6,2169,4,4,98,2,3.19,3.03,9,4800,29,34,8058,70
1,168,19,2,1,2,3,3,1,94.5,168.7,64,52.6,2204,4,4,98,2,3.19,3.03,9,4800,29,34,8238,70
1,168,19,2,1,2,4,3,1,94.5,168.7,64,52.6,2265,1,4,98,6,3.24,3.08,9.4,6600,26,29,9298,112
1,168,19,2,1,2,3,3,1,94.5,168.7,64,52.6,2300,1,4,98,6,3.24,3.08,9.4,6600,26,29,9538,112
2,134,19,2,1,2,2,3,1,98.4,176.2,65.6,52,2540,4,4,146,6,3.62,3.5,9.3,4800,24,30,8449,116
2,134,19,2,1,2,2,3,1,98.4,176.2,65.6,52,2536,4,4,146,6,3.62,3.5,9.3,4800,24,30,9639,116
2,134,19,2,1,2,3,3,1,98.4,176.2,65.6,52,2551,4,4,146,6,3.62,3.5,9.3,4800,24,30,9989,116
2,134,19,2,1,2,2,3,1,98.4,176.2,65.6,52,2679,4,4,146,6,3.62,3.5,9.3,4800,24,30,11199,116
2,134,19,2,1,2,3,3,1,98.4,176.2,65.6,52,2714,4,4,146,6,3.62,3.5,9.3,4800,24,30,11549,116
2,134,19,2,1,2,1,3,1,98.4,176.2,65.6,53,2975,4,4,146,6,3.62,3.5,9.3,4800,24,30,17669,116
-1,65,19,2,1,4,4,2,1,102.4,175.6,66.5,54.9,2326,4,4,122,6,3.31,3.54,8.7,4200,29,34,8948,92
-1,65,19,1,2,4,4,2,1,102.4,175.6,66.5,54.9,2480,4,4,110,4,3.27,3.35,22.5,4500,30,33,10698,73
-1,65,19,2,1,4,3,2,1,102.4,175.6,66.5,53.9,2414,4,4,122,6,3.31,3.54,8.7,4200,27,32,9988,92
-1,65,19,2,1,4,4,2,1,102.4,175.6,66.5,54.9,2414,4,4,122,6,3.31,3.54,8.7,4200,27,32,10898,92
-1,65,19,2,1,4,3,2,1,102.4,175.6,66.5,53.9,2458,4,4,122,6,3.31,3.54,8.7,4200,27,32,11248,92
3,197,19,2,1,2,3,3,1,102.9,183.5,67.7,52,2976,1,6,171,6,3.27,3.35,9.3,5200,20,24,16558,161
3,197,19,2,1,2,3,3,1,102.9,183.5,67.7,52,3016,1,6,171,6,3.27,3.35,9.3,5200,19,24,15998,161
-1,90,19,2,1,4,4,3,1,104.5,187.8,66.5,54.1,3131,1,6,171,6,3.27,3.35,9.2,5200,20,24,15690,156
-1,NaN,19,2,1,4,5,3,1,104.5,187.8,66.5,54.1,3151,1,6,161,6,3.27,3.35,9.2,5200,19,24,15750,156
2,122,20,1,1,2,4,2,1,97.3,171.7,65.5,55.7,2261,4,4,97,4,3.01,3.4,23,4800,37,46,7775,52
2,122,20,2,1,2,4,2,1,97.3,171.7,65.5,55.7,2209,4,4,109,6,3.19,3.4,9,5250,27,34,7975,85
2,94,20,1,1,4,4,2,1,97.3,171.7,65.5,55.7,2264,4,4,97,4,3.01,3.4,23,4800,37,46,7995,52
2,94,20,2,1,4,4,2,1,97.3,171.7,65.5,55.7,2212,4,4,109,6,3.19,3.4,9,5250,27,34,8195,85
2,94,20,2,1,4,4,2,1,97.3,171.7,65.5,55.7,2275,4,4,109,6,3.19,3.4,9,5250,27,34,8495,85
2,94,20,1,2,4,4,2,1,97.3,171.7,65.5,55.7,2319,4,4,97,4,3.01,3.4,23,4500,37,42,9495,68
2,94,20,2,1,4,4,2,1,97.3,171.7,65.5,55.7,2300,4,4,109,6,3.19,3.4,10,5500,26,32,9995,100
3,NaN,20,2,1,2,1,2,1,94.5,159.3,64.2,55.6,2254,4,4,109,6,3.19,3.4,8.5,5500,24,29,11595,90
3,256,20,2,1,2,3,2,1,94.5,165.7,64,51.4,2221,4,4,109,6,3.19,3.4,8.5,5500,24,29,9980,90
0,NaN,20,2,1,4,4,2,1,100.4,180.2,66.9,55.1,2661,4,5,136,6,3.19,3.4,8.5,5500,19,24,13295,110
0,NaN,20,1,2,4,4,2,1,100.4,180.2,66.9,55.1,2579,4,4,97,4,3.01,3.4,23,4500,33,38,13845,68
0,NaN,20,2,1,4,5,2,1,100.4,183.1,66.9,55.1,2563,4,4,109,6,3.19,3.4,9,5500,25,31,12290,88
-2,103,21,2,1,4,4,3,1,104.3,188.8,67.2,56.2,2912,4,4,141,6,3.78,3.15,9.5,5400,23,28,12940,114
-1,74,21,2,1,4,5,3,1,104.3,188.8,67.2,57.5,3034,4,4,141,6,3.78,3.15,9.5,5400,23,28,13415,114
-2,103,21,2,1,4,4,3,1,104.3,188.8,67.2,56.2,2935,4,4,141,6,3.78,3.15,9.5,5400,24,28,15985,114
-1,74,21,2,1,4,5,3,1,104.3,188.8,67.2,57.5,3042,4,4,141,6,3.78,3.15,9.5,5400,24,28,16515,114
-2,103,21,2,2,4,4,3,1,104.3,188.8,67.2,56.2,3045,4,4,130,6,3.62,3.15,7.5,5100,17,22,18420,162
-1,74,21,2,2,4,5,3,1,104.3,188.8,67.2,57.5,3157,4,4,130,6,3.62,3.15,7.5,5100,17,22,18950,162
-1,95,21,2,1,4,4,3,1,109.1,188.8,68.9,55.5,2952,4,4,141,6,3.78,3.15,9.5,5400,23,28,16845,114
-1,95,21,2,2,4,4,3,1,109.1,188.8,68.8,55.5,3049,4,4,141,6,3.78,3.15,8.7,5300,19,25,19045,160
-1,95,21,2,1,4,4,3,1,109.1,188.8,68.9,55.5,3012,6,6,173,6,3.58,2.87,8.8,5500,18,23,21485,134
-1,95,21,1,2,4,4,3,1,109.1,188.8,68.9,55.5,3217,4,6,145,4,3.01,3.4,23,4800,26,27,22470,106
-1,95,21,2,2,4,4,3,1,109.1,188.8,68.9,55.5,3062,4,4,141,6,3.78,3.15,9.5,5400,19,25,22625,114
